ID1,HHID,QHCLUSTER,QHNUMBER,QHHOME,PS100_1A,PS100_1M,PS100_1S,PS3,HVIDX
2024,      340603601,3406,36,1,0,4,2,1,2
2024,      340603701,3406,37,1,98,98,2,1,1
2024,      340604001,3406,40,1,0,2,2,1,1
2024,      340701201,3407,12,1,0,2,2,1,1
2024,      340805201,3408,52,1,0,3,2,1,6
2024,      340805501,3408,55,1,4,0,1,1,1
2024,      340805501,3408,55,1,4,0,2,2,2
2024,      340806001,3408,60,1,1,0,2,1,2
2024,      340806101,3408,61,1,4,2,2,1,3
2024,      340903701,3409,37,1,0,6,2,1,1
2024,      340903801,3409,38,1,8,6,1,1,1
2024,      340903801,3409,38,1,2,5,2,2,2
2024,      340905101,3409,51,1,8,6,2,1,4
2024,      340906001,3409,60,1,7,6,2,1,1
2024,      341002701,3410,27,1,2,2,1,1,1
2024,      341002701,3410,27,1,1,0,2,2,2
2024,      341101901,3411,19,1,8,1,2,1,1
2024,      341109701,3411,97,1,8,0,2,1,1
2024,      341603901,3416,39,1,5,0,2,1,5
2024,      341706101,3417,61,1,1,4,2,1,1
2024,      341714301,3417,143,1,4,2,2,1,1
2024,      342001801,3420,18,1,8,0,1,1,1
2024,      342001801,3420,18,1,8,0,2,2,2
2024,      342001901,3420,19,1,4,0,1,1,1
2024,      342001901,3420,19,1,3,0,1,2,2
2024,      342001901,3420,19,1,2,0,2,3,4
2024,      342004201,3420,42,1,5,0,1,1,1
2024,      342004201,3420,42,1,5,0,2,2,2
2024,      342004301,3420,43,1,3,0,2,1,1
2024,      342004601,3420,46,1,2,0,2,1,1
2024,      342004901,3420,49,1,0,1,2,1,1
2024,      342101201,3421,12,1,8,0,2,1,2
2024,      342200201,3422,2,1,8,2,2,1,1
2024,      342200501,3422,5,1,0,2,1,1,1
2024,      342200501,3422,5,1,0,2,2,2,2
2024,      342211701,3422,117,1,1,0,1,1,1
2024,      342211701,3422,117,1,0,3,2,2,2
2024,      342301201,3423,12,1,4,2,1,1,1
2024,      342301201,3423,12,1,4,2,2,2,2
2024,      342302701,3423,27,1,8,0,2,1,1
2024,      342303601,3423,36,1,4,0,2,1,1
2024,      342503001,3425,30,1,8,2,2,1,1
2024,      342503201,3425,32,1,4,2,2,1,2
2024,      342510801,3425,108,1,8,11,2,1,2
2024,      342511201,3425,112,1,0,1,1,1,1
2024,      342511201,3425,112,1,1,2,2,2,2
2024,      342519201,3425,192,1,0,3,2,1,1
2024,      342606601,3426,66,1,1,0,2,1,1
